PMID,NCTID,CombnID,DLT,Grade,At_Level,Duration,Observed_Frequency,Total,Occurence,Comments,combined_dose_info
12649113,NA,105,febrile neutropenia,4,3,>7 days,1,3,NA,NA,"doxorubicin (50 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC), paclitaxel (90 mg/m2)"
12649113,NA,105,peripheral neuropathy,3,3,NA,1,3,NA,NA,"doxorubicin (50 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC), paclitaxel (90 mg/m2)"
12045462,NA,106,diarrhea,4,2,NA,1,6,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (50 mg/m2), docetaxel (30 mg/m2)"
12045462,NA,106,febrile neutropenia,NA,4,NA,2,10,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (60 mg/m2), docetaxel (35 mg/m2)"
12045462,NA,106,neutropenia,4,4,>5 days,1,10,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (60 mg/m2), docetaxel (35 mg/m2)"
12045462,NA,106,diarrhea,4,4,NA,1,10,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (60 mg/m2), docetaxel (35 mg/m2)"
11325490,NA,107,neutropenia,4,1,NA,1,5,NA,NA,"gemcitabine (1000 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC)"
11325490,NA,107,neutropenia,3,1,NA,2,5,NA,NA,"gemcitabine (1000 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC)"
11325490,NA,107,thrombocytopenia necessitating dose reduction on day 22,3,0.5,NA,1,7,NA,NA,"gemcitabine (800 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC)"
11325490,NA,107,required dose reduction on day 8,NA,1.5,NA,3,6,NA,NA,"gemcitabine (800 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11325490,NA,107,could not be treated on day 22,NA,1.5,NA,1,6,NA,NA,"gemcitabine (800 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11800024,NA,108,neutropenia,4,3,4 days,1,4,NA,NA,"docetaxel (60 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11800024,NA,108,thrombocytopenia,4,3,NA,1,4,NA,NA,"docetaxel (60 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11914594,NA,109,neutropenia,4,3,NA,2,6,NA,NA,"vinorelbine (25 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,thrombocytopenia,4,3,NA,1,6,NA,NA,"vinorelbine (25 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,febrile neutropenia,NA,4,NA,1,6,NA,NA,"vinorelbine (30 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,neutropenia,4,4,NA,1,6,NA,NA,"vinorelbine (30 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,neutropenia,4,5,NA,2,6,NA,NA,"vinorelbine (35 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,thrombocytopenia,4,5,NA,1,6,NA,NA,"vinorelbine (35 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,neutropenia leading to treatment delay,3,5,NA,1,6,NA,NA,"vinorelbine (35 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11914594,NA,109,neutropenia,4,6,NA,1,3,NA,NA,"vinorelbine (35 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC), g-csf (NA NA), g-csf (NA NA)"
11914594,NA,109,neutropenia and thrombocytopenia leading to treatment delay,3,6,NA,1,3,NA,NA,"vinorelbine (35 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC), g-csf (NA NA), g-csf (NA NA)"
11550166,NA,110,anxiety,3,1,NA,1,6,NA,NA,"amifostine (740 mg), amifostine (740 mg), ifosfamide (3000 mg/m2), carboplatin (635 mg/m2), carboplatin (635 mg/m2), etoposide (150 mg/m2)"
11550166,NA,110,somnolence,3,1,NA,1,6,NA,NA,"amifostine (740 mg), amifostine (740 mg), ifosfamide (3000 mg/m2), carboplatin (635 mg/m2), carboplatin (635 mg/m2), etoposide (150 mg/m2)"
11925132,NA,111,neutropenia,4,2,NA,1,3,NA,NA,"topotecan (0.75 mg/m2), topotecan (0.75 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,neutropenia,4,5,NA,3,8,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,thrombocytopenia,4,0,NA,1,3,NA,NA,"topotecan (0.75 mg/m2), topotecan (0.75 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,thrombocytopenia,4,1,NA,1,9,NA,NA,"topotecan (0.6 mg/m2), topotecan (0.6 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,delays >7 days,NA,1,NA,2,9,NA,NA,"topotecan (0.6 mg/m2), topotecan (0.6 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,delays >7 days,NA,3,NA,1,8,NA,NA,"topotecan (0.75 mg/m2), topotecan (0.75 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC), paclitaxel (175 mg/m2)"
11925132,NA,111,delays >7 days,NA,5,NA,1,8,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC), paclitaxel (175 mg/m2)"
12750842,NA,112,liver failure,3,2,NA,1,6,NA,NA,"gemcitabine (10 mg/m2/min), carboplatin (5 AUC), carboplatin (5 AUC)"
12750842,NA,112,thrombocytopenia with hematemesis,3,2,NA,1,6,NA,NA,"gemcitabine (10 mg/m2/min), carboplatin (5 AUC), carboplatin (5 AUC)"
12750842,NA,112,neutropenia with failure to recover in time to receive the second cycle of chemotherapy,3,1.5,NA,1,6,NA,NA,"gemcitabine (10 mg/m2/min), carboplatin (5 AUC), carboplatin (5 AUC)"
11955654,NA,113,thrombocytopenia,4,6,NA,1,6,NA,NA,"gemcitabine (1250 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11955654,NA,113,anemia,4,6,NA,1,6,NA,NA,"gemcitabine (1250 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11955654,NA,113,hemoptysis,4,6,NA,1,6,NA,NA,"gemcitabine (1250 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11710627,NA,114,seizure,NA,4,NA,1,9,NA,NA,"lobradimil (600 ng/kg IBW), carboplatin (2.5 AUC), carboplatin (2.5 AUC)"
11714542,NA,115,esophagitis,3,3,NA,2,4,NA,NA,"docetaxel (40 mg/m2), thoracic radiation therapy (200 cGy)"
11714542,NA,116,esophagitis,3,2,NA,2,6,NA,NA,"docetaxel (20 mg/m2), carboplatin (2 AUC), carboplatin (2 AUC), thoracic radiation therapy (200 cGy)"
11714542,NA,115,neutropenia,4,3,NA,1,4,NA,NA,"docetaxel (40 mg/m2), thoracic radiation therapy (200 cGy)"
11714542,NA,116,esophagitis,3,2,NA,5,3,NA,NA,"docetaxel (20 mg/m2), carboplatin (2 AUC), carboplatin (2 AUC), thoracic radiation therapy (200 cGy)"
11800029,NA,117,leukopenia,4,3,NA,2,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,neutropenia,4,3,NA,2,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,thrombocytopenia,4,3,NA,1,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,diarrhea,3,3,NA,1,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,liver toxicity,4,3,NA,1,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,renal toxicity,4,3,NA,1,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
11800029,NA,117,diarrhea,4,3,NA,1,4,NA,NA,"irinotecan (60 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
12702526,NA,118,neutropenia,4,2,NA,3,8,NA,NA,"ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
12942108,NA,119,neutropenia,4,6,.4 days,4,6,NA,NA,NA
12942108,NA,119,thrombocytopenia requiring platelet infusing,3,5,NA,3,6,NA,NA,"carboplatin (40 mg/m2/d), carboplatin (40 mg/m2/d), 5-fluorouracil (200 mg/m2), radiation therapy (2 Gy)"
11330952,NA,120,diarrhea,4,4,NA,1,4,NA,NA,"paclitaxel (250 mg/m2), carboplatin (12 AUC), carboplatin (12 AUC), topotecan (3.5 mg/m2), topotecan (3.5 mg/m2), pbpc (NA NA)"
11330952,NA,120,mucositis,4,5,NA,1,1,NA,NA,"paclitaxel (250 mg/m2), carboplatin (12 AUC), carboplatin (12 AUC), topotecan (4.5 mg/m2), topotecan (4.5 mg/m2), pbpc (NA NA)"
11330952,NA,120,mucositis,4,6,NA,1,4,NA,NA,"paclitaxel (250 mg/m2), carboplatin (16 AUC), carboplatin (16 AUC), topotecan (2.5 mg/m2), topotecan (2.5 mg/m2), pbpc (NA NA)"
11330952,NA,120,diarrhea,4,6,NA,2,4,NA,NA,"paclitaxel (250 mg/m2), carboplatin (16 AUC), carboplatin (16 AUC), topotecan (2.5 mg/m2), topotecan (2.5 mg/m2), pbpc (NA NA)"
11583193,NA,121,thrombocytopenia,4,1,NA,4,12,NA,NA,"gemcitabine (800 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11583193,NA,121,thrombocytopenia,4,2,NA,3,6,NA,NA,"gemcitabine (1000 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
11583193,NA,121,thrombocytopenia,4,1.5,NA,2,7,NA,NA,"gemcitabine (1000 mg/m2), carboplatin (4 AUC), carboplatin (4 AUC)"
11325487,NA,122,esophagitis requiring interruption of radiotherapy,3,4,NA,2,2,NA,NA,"paclitaxel (79 mg/m2), 3d-conformal radiotherapy (60 Gy)"
11325487,NA,122,esophagitis requiring interruption of radiotherapy,3,1,NA,2,14,NA,NA,"paclitaxel (40 mg/m2), 3d-conformal radiotherapy (60 Gy)"
11325487,NA,122,esophagitis requiring interruption of radiotherapy,3,3,NA,1,14,NA,NA,"paclitaxel (60 mg/m2), 3d-conformal radiotherapy (60 Gy)"
12468349,NA,123,anemia,3,4,NA,2,4,NA,NA,"docetaxel (35 mg/m2), carboplatin (2.5 AUC), carboplatin (2.5 AUC)"
12468349,NA,123,leukopenia,3,4,NA,1,4,NA,NA,"docetaxel (35 mg/m2), carboplatin (2.5 AUC), carboplatin (2.5 AUC)"
12468349,NA,123,thrombocytopenia,3,4,NA,1,4,NA,NA,"docetaxel (35 mg/m2), carboplatin (2.5 AUC), carboplatin (2.5 AUC)"
15341977,NA,125,Thrombopenia,3,1,NA,1,2,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (2500 mg/m2)"
15341977,NA,125,thrombopenia requiring a dose reduction,4,3,NA,1,17,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (3500 mg/m2)"
15341977,NA,125,thrombopenia requiring a dose reduction,3,4,NA,2,4,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (4000 mg/m2)"
15341977,NA,125,leucopenia,3,3,NA,4,17,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (3500 mg/m2)"
15341977,NA,125,Neutropenic fever,3,3,NA,1,17,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (3500 mg/m2)"
15341977,NA,125,leucopenia,4,2,NA,1,15,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (3000 mg/m2)"
15341977,NA,125,leucopenia,3,2,NA,1,15,NA,NA,"gemcitabine (1000 mg/m2), treosulfan (3000 mg/m2)"
11066051,NA,126,Neutropenia,3,5,NA,1,4,NA,NA,"carboplatin (20 mg/m2), carboplatin (20 mg/m2), radiation (2 Gy)"
11066051,NA,126,Neutropenia,3,6,NA,2,3,NA,NA,"carboplatin (20 mg/m2), carboplatin (20 mg/m2), radiation (2 Gy)"
11066051,NA,126,Thrombocytopenia,4,6,NA,1,3,NA,NA,"carboplatin (20 mg/m2), carboplatin (20 mg/m2), radiation (2 Gy)"
9610696,NA,128,Vomiting,3,1,NA,1,8,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (60 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,leukopenia,4,3,NA,1,6,on Day 7 of the first course of chemotherapy,NA,"carboplatin (6 AUC), carboplatin (6 AUC), irinotecan (60 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,thrombocytopenia,4,3,NA,1,6,on Day 7 of the first course of chemotherapy,NA,"carboplatin (6 AUC), carboplatin (6 AUC), irinotecan (60 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,diarrhea,4,3,NA,1,6,on Day 7 of the first course of chemotherapy,NA,"carboplatin (6 AUC), carboplatin (6 AUC), irinotecan (60 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,diarrhea,4,2,NA,2,6,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (70 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,thrombocytopenia,3,1,NA,1,8,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (60 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,Vomiting,3,2,NA,1,6,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (70 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,hemoglobin,3,2,NA,1,6,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (70 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
9610696,NA,128,thrombocytopenia,3,2,NA,1,6,NA,NA,"carboplatin (5 AUC), carboplatin (5 AUC), irinotecan (70 mg/m2), recombinant human granulocyte-colony stimulating factor (2 ug/kg)"
10654007,NA,129,CNS toxicity,3,4,NA,2,3,NA,ED cases,"ifosfamide (9000 mg/m2), etoposide (100 mg/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
10654007,NA,129,leukopenia,4,4,>=5 days,1,3,NA,ED cases,"ifosfamide (9000 mg/m2), etoposide (100 mg/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
11127945,NA,131,nausea,3,4,NA,1,6,NA,NA,"dipyridamole (2 mg/kg), prochlorperazine (18 mg), cyclosporine a (7.5 mg/kg), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2)"
11127945,NA,131,vomiting,3,4,NA,1,6,NA,NA,"dipyridamole (2 mg/kg), prochlorperazine (18 mg), cyclosporine a (7.5 mg/kg), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2)"
11127945,NA,131,hypotension,3,8,NA,1,8,NA,NA,"dipyridamole (3.3 mg/kg), prochlorperazine (24 mg), cyclosporine a (8.5 mg/kg), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2)"
11127945,NA,131,hypotension,3,11,NA,1,6,NA,NA,"dipyridamole (5 mg/kg), prochlorperazine (27 mg), cyclosporine a (9.5 mg/kg), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2)"
11127945,NA,131,somnolence,3,11,NA,1,6,NA,NA,"dipyridamole (5 mg/kg), prochlorperazine (27 mg), cyclosporine a (9.5 mg/kg), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2)"
9486605,NA,132,esophagitis,4,2,NA,2,6,NA,NA,"carboplatin (30 mg/m2), carboplatin (30 mg/m2), carboplatin (350 mg/m2), carboplatin (350 mg/m2), ahf-xrt (1.5 Gy)"
9404925,NA,133,gross hematemesis,4,4,NA,1,2,NA,NA,"melphalan (160 mg/m2), mitoxantrone (25 mg/m2), carboplatin (1600 mg/m2), carboplatin (1600 mg/m2)"
9404925,NA,133,interstitial pneumonia syndrome,5,4,NA,1,2,NA,NA,"melphalan (160 mg/m2), mitoxantrone (25 mg/m2), carboplatin (1600 mg/m2), carboplatin (1600 mg/m2)"
10491535,NA,134,thrombocytopenia,3 or 4,7,NA,1,7,NA,NA,"carboplatin (110 mg/m2), carboplatin (110 mg/m2), hyperfractionated radiotherapy (100 cGy)"
10491535,NA,134,thrombocytopenia,3 or 4,8,NA,2,3,NA,NA,"carboplatin (125 mg/m2), carboplatin (125 mg/m2), hyperfractionated radiotherapy (100 cGy)"
10491535,NA,134,thrombocytopenia,3 or 4,9,NA,2,3,NA,NA,"carboplatin (140 mg/m2), carboplatin (140 mg/m2), hyperfractionated radiotherapy (100 cGy)"
9000605,NA,135,leucopenia,3 or 4,1,NA,1,5,NA,NA,"5-fu (350 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,diarrhoea,3 or 4,1,NA,1,5,NA,NA,"5-fu (350 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,leucopenia,3 or 4,2,NA,2,6,NA,NA,"5-fu (370 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,diarrhoea,3 or 4,2,NA,1,6,NA,NA,"5-fu (370 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,platelets,3 or 4,2,NA,3,6,NA,NA,"5-fu (370 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,leucopenia,3 or 4,3,NA,2,2,NA,NA,"5-fu (400 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,diarrhoea,3 or 4,3,NA,1,2,NA,NA,"5-fu (400 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,platelets,3 or 4,3,NA,1,2,NA,NA,"5-fu (400 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
9000605,NA,135,mucositis,3 or 4,3,NA,1,2,NA,NA,"5-fu (400 mg/m2), leucovorin (20 mg/m2), carboplatin (5 AUC), carboplatin (5 AUC)"
8656258,NA,136,granulocytopenia,4,3,NA,1,3,NA,NA,"carboplatin (10 AUC), carboplatin (10 AUC), paclitaxel (135 mg/m2)"
8656258,NA,136,febrile neutropenia,NA,3,NA,1,3,NA,NA,"carboplatin (10 AUC), carboplatin (10 AUC), paclitaxel (135 mg/m2)"
8656258,NA,136,thrombocytopenia,4,3,NA,1,3,NA,NA,"carboplatin (10 AUC), carboplatin (10 AUC), paclitaxel (135 mg/m2)"
8656258,NA,137,granulocytopenia,4,6,NA,1,3,NA,NA,"carboplatin (7.5 AUC), carboplatin (7.5 AUC), paclitaxel (225 mg/m2), g-csf (5 ug/kg/per day), g-csf (5 ug/kg/per day)"
8656258,NA,136,granulocytopenia,4,8,NA,1,3,NA,NA,"carboplatin (7.5 AUC), carboplatin (7.5 AUC), paclitaxel (225 mg/m2)"
9001351,NA,138,neutropenia,4,1,NA,6,8,NA,NA,"irinotecan hydrochloride (20 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
9001351,NA,138,thrombocytopenia,4,1,NA,1,8,NA,NA,"irinotecan hydrochloride (20 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
9001351,NA,138,diarrhea,3,1,NA,2,8,NA,NA,"irinotecan hydrochloride (20 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
9001351,NA,138,elevation of hepatic transaminase,3,1,NA,1,8,NA,NA,"irinotecan hydrochloride (20 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2)"
9514802,NA,139,thrombocytopenia,4,2,NA,1,6,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), ifosfamide (4 mg/m2), cisplatin (50 mg/m2), cisplatin (50 mg/m2)"
9514802,NA,139,thrombocytopenia,4,3,NA,2,6,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), ifosfamide (4 mg/m2), cisplatin (60 mg/m2), cisplatin (60 mg/m2)"
9514802,NA,139,thrombocytopenia,4,4,NA,1,2,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), ifosfamide (4 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
9514802,NA,139,anemia,4,4,NA,1,2,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), ifosfamide (4 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
9514802,NA,139,transient leukopenia,4,4,NA,1,2,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), ifosfamide (4 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
10762746,NA,140,neutropenic fever,NA,5,NA,2,6,NA,NA,"docetaxel (90 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
10762746,NA,140,diarrhoea,3,5,NA,1,6,NA,NA,"docetaxel (90 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
10762746,NA,140,Diarrhoea,4,2,NA,1,6,NA,NA,"docetaxel (70 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
10762746,NA,140,Neutropenia,4,2,NA,1,6,NA,NA,"docetaxel (70 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
10762746,NA,140,Febrile neutropenia,NA,3,NA,1,7,NA,NA,"docetaxel (80 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
10762746,NA,140,Diarrhoea,3,3,NA,1,7,NA,NA,"docetaxel (80 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
10762746,NA,140,Febrile neutropenia,NA,4,NA,1,7,NA,NA,"docetaxel (80 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
10762746,NA,140,Neutropenia,4,4,NA,1,7,NA,NA,"docetaxel (80 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
11036956,NA,141,febrile neutropenia,NA,6,NA,1,6,NA,NA,"paclitaxel (225 mg/m2), carboplatin (325 mg/m2), carboplatin (325 mg/m2)"
11036956,NA,141,febrile neutropenia,NA,8,NA,1,6,NA,NA,"paclitaxel (250 mg/m2), carboplatin (350 mg/m2), carboplatin (350 mg/m2)"
9508176,NA,142,mucositis,3,1,NA,2,18,NA,NA,"melphalan (50 mg/m2), carboplatin (300 mg/m2), carboplatin (300 mg/m2), etoposide (200 mg/m2), cyclophosphamide (750 mg/m2)"
8151314,NA,143,Fever,NA,5,NA,1,3,NA,NA,"il-l a (10 ug/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
8151314,NA,143,chills,NA,5,NA,1,3,NA,NA,"il-l a (10 ug/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
8151314,NA,143,hypptension,NA,5,NA,1,3,NA,NA,"il-l a (10 ug/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
8151314,NA,143,fluid retension,NA,5,NA,1,3,NA,NA,"il-l a (10 ug/m2), carboplatin (400 mg/m2), carboplatin (400 mg/m2)"
7844593,NA,146,CNS toxicity immediately preceding acute renal failure,NA,15,NA,3,6,NA,NA,"ifosfamide (24000 mg/m2), corboplatin (1800 mg/m2), etoposide (2700 mg/m2)"
9440750,NA,147,sensorimotor neuropathy,3,2,NA,1,5,NA,NA,"paclitaxel (175 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
9440750,NA,147,sensorimotor neuropathy,3,3,NA,1,5,NA,NA,"paclitaxel (200 mg/m2), carboplatin (6 AUC), carboplatin (6 AUC)"
11095134,NA,148,leukopeia,3,2,NA,1,7,NA,NA,jm216 (75 mg/m2)
11095134,NA,148,thrombocytopenia,3,2,NA,1,7,NA,NA,jm216 (75 mg/m2)
11095134,NA,148,fever,2,2,NA,1,7,NA,NA,jm216 (75 mg/m2)
11095134,NA,148,thrombocytopenia,3,3,NA,1,6,NA,NA,jm216 (100 mg/m2)
11095134,NA,148,anemia,3,3,NA,1,6,NA,NA,jm216 (100 mg/m2)
11095134,NA,148,dirrhea,4,3,NA,1,6,NA,NA,jm216 (100 mg/m2)
11095134,NA,148,fever,2,3,NA,1,6,NA,NA,jm216 (100 mg/m2)
11095134,NA,148,leukopenia,3,4,NA,2,7,NA,NA,jm216 (120 mg/m2)
11095134,NA,148,thrombocytopenia,3,4,NA,2,7,NA,NA,jm216 (120 mg/m2)
11095134,NA,148,anemia,3,4,NA,1,7,NA,NA,jm216 (120 mg/m2)
11095134,NA,148,hypotension,3,4,NA,1,7,NA,NA,jm216 (120 mg/m2)
11095134,NA,148,infection,3,4,NA,1,7,NA,NA,jm216 (120 mg/m2)
11095134,NA,148,diarrhea,3,4,NA,1,7,NA,NA,jm216 (120 mg/m2)
11054441,NA,149,Febrile neutropenia,NA,3,NA,1,6,NA,NA,NA
11054441,NA,149,transaminase elevations,3,4,NA,1,4,NA,NA,NA
11054441,NA,149,Febrile neutropenia,NA,6,NA,1,11,NA,NA,NA
11054441,NA,149,Febrile neutropenia,NA,5,NA,1,17,NA,NA,NA
11054441,NA,149,transaminase elevations,4,6,NA,1,11,NA,NA,NA
11054441,NA,149,thrombocytopenia,3 or 4,7,NA,1,5,NA,NA,NA
11054441,NA,149,Febrile neutropenia,NA,7,NA,1,5,NA,NA,NA
8931678,NA,151,neutropenia,4,3,NA,1,6,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), epirubicin (75 mg/m2), vp-16 (140 mg/m2), g-csf (5 ug/kg), g-csf (5 ug/kg)"
8931678,NA,151,thrombocytopenia,3,3,NA,3,6,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), epirubicin (75 mg/m2), vp-16 (140 mg/m2), g-csf (5 ug/kg), g-csf (5 ug/kg)"
8931678,NA,151,sepsis,5,3,NA,1,6,NA,NA,"carboplatin (300 mg/m2), carboplatin (300 mg/m2), epirubicin (75 mg/m2), vp-16 (140 mg/m2), g-csf (5 ug/kg), g-csf (5 ug/kg)"
9220292,NA,152,nausea,4,4,NA,1,6,NA,NA,"paclitaxel (225 mg/m2), carboplatin (9 AUC), carboplatin (9 AUC)"
9220292,NA,152,mucositis,3,4,NA,1,6,NA,NA,"paclitaxel (225 mg/m2), carboplatin (9 AUC), carboplatin (9 AUC)"
9220292,NA,152,peripheral neurotoxicity,4,5,> 5 days,3,7,NA,NA,"paclitaxel (225 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
9220292,NA,152,myalgia,4,5,NA,1,7,NA,NA,"paclitaxel (225 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
9220292,NA,152,thrombocytopenia,4,4,NA,4,6,NA,NA,"paclitaxel (225 mg/m2), carboplatin (9 AUC), carboplatin (9 AUC)"
9220292,NA,152,neutropenia,4,5,>5 days,4,7,NA,NA,"paclitaxel (225 mg/m2), carboplatin (7 AUC), carboplatin (7 AUC)"
