PMID,NCTID,CombnID,Drug_Name,Admin_Route,Dose_Form,Comments
23963796,NCT00528619,70,pemetrexed,i.v.,Injection,NA
23963796,NCT00528619,70,carboplatin,i.v.,Injection,NA
22843927,NCT00930475,71,everolimus,oral,Tablet,NA
22843927,NCT00930475,71,carboplatin,i.v.,Injection,NA
26100175,NA,72,irinotecan,i.v.,Injection,NA
26100175,NA,72,carboplatin,i.v.,Injection,NA
21826439,NA,73,kos-862,i.v.,Injection,NA
21826439,NA,73,carboplatin,i.v.,Injection,NA
19088046,NA,74,ixabepilone,i.v.,Injection,NA
19088046,NA,74,carboplatin,i.v.,Injection,NA
19889612,NA,75,paclitaxel,i.v.,Injection,NA
19889612,NA,75,carboplatin,i.v.,Injection,NA
19889612,NA,75,bibf 1120,oral,Tablet,NA
19404211,NA,76,amrubicin,i.v.,Injection,NA
19404211,NA,76,carboplatin,i.v.,Injection,NA
18618082,NA,77,bortezomib,i.v.,Injection,NA
18618082,NA,77,carboplatin,i.v.,Injection,NA
18618082,NA,77,etoposide,i.v.,Injection,NA
19520688,NA,78,gemcitabine,i.v.,NA,NA
19520688,NA,78,carboplatin,i.v.,NA,NA
18692224,NA,79,lapatinib,oral,Tablet,NA
18692224,NA,79,carboplatin,i.v.,Injection,NA
19479255,NA,80,larotaxel,i.v.,Injection,NA
19479255,NA,80,carboplatin,i.v.,Injection,NA
19843663,NA,81,sirolimus,oral,Tablet,NA
19843663,NA,81,mitoxantrone,i.v.,Injection,NA
19843663,NA,81,etoposide,i.v.,Injection,NA
19843663,NA,81,cytarabine,i.v.,Injection,NA
19297278,NA,85,ts-1,oral,Tablet,NA
19297278,NA,85,carboplatin,i.v.,Injection,NA
21277623,NA,4,paclitaxel,i.v.,Injection,NA
21277623,NA,4,carboplatin,i.v.,Injection,NA
22155262,NA,5,paclitaxel,i.v.,Injection,NA
22155262,NA,5,carboplatin,i.v.,Injection,NA
22345119,NA,8,bibf 1120,oral,Tablet,NA
22345119,NA,8,paclitaxel,i.v.,Injection,NA
22345119,NA,8,carboplatin,i.v.,Injection,NA
22306126,NA,9,carboplatin,i.v.,Injection,NA
22306126,NA,9,gemcitabine,i.v.,Injection,NA
18506181,NA,10,erlotinib,oral,Tablet,NA
18506181,NA,10,docetaxel,i.v.,Injection,NA
18506181,NA,10,carboplatin,i.v.,Injection,NA
20054549,NA,11,pemetrexed,i.v.,Injection,NA
20054549,NA,11,carboplatin,i.v.,Injection,NA
19404408,NA,12,irinotecan,i.v.,Injection,NA
19404408,NA,12,carboplatin,i.v.,Injection,NA
19520687,NA,13,paclitaxel,i.v.,Injection,NA
19520687,NA,13,carboplatin,i.v.,Injection,NA
19652058,NA,17,paclitaxel,i.v.,Injection,NA
19652058,NA,17,carboplatin,i.v.,Injection,NA
19652058,NA,17,mapatumumab,i.v.,Injection,NA
20049927,NA,19,cyclophosphamide,i.v.,Injection,NA
20049927,NA,19,etoposide,i.v.,Injection,NA
20049927,NA,19,carboplatin,i.v.,Injection,NA
19090012,NA,20,carboplatin,i.v.,Injection,NA
19090012,NA,20,irinotecan,i.v.,Injection,NA
20159815,NA,21,paclitaxel,i.v.,Injection,NA
20159815,NA,21,carboplatin,i.v.,Injection,NA
20159815,NA,21,bevacizumab,i.v.,Injection,NA
20159815,NA,21,dulanermin,i.v.,Injection,NA
20927639,NA,25,trabectedin,i.v.,Injection,NA
20927639,NA,25,carboplatin,i.v.,Injection,NA
21035955,NCT00721292,26,vandetanib,oral,Tablet,NA
21035955,NCT00721292,26,fractionated stereotactic radiotherapy,radiation,Radiation,NA
19531625,NA,27,carboplatin,i.v.,Injection,NA
19531625,NA,27,topotecan,i.v.,Injection,NA
19390943,NA,28,amrubicin,i.v.,Injection,NA
19390943,NA,28,vinorelbine,i.v.,Injection,NA
21397973,NA,30,paclitaxel,i.v.,Injection,NA
21397973,NA,30,carboplatin,i.v.,Injection,NA
21397973,NA,30,rtrt,radiation,Radiation,NA
18621626,NA,31,paclitaxel,i.v.,Injection,NA
18621626,NA,31,carboplatin,i.v.,Injection,NA
18621626,NA,31,flavopiridol,i.v.,Injection,NA
18166842,NA,32,irinotecan,i.v.,Injection,NA
18166842,NA,32,carboplatin,i.v.,Injection,NA
18166842,NA,32,paclitaxel,i.v.,Injection,NA
18166842,NA,32,chest radiotherapy,radiation,Radiation,NA
18802151,NA,33,oxaliplatin,i.v.,Injection,NA
20623160,NA,34,plitidepsin,i.v.,Injection,NA
20623160,NA,34,carboplatin,i.v.,Injection,NA
20647930,ACTRN12609000790246,35,carboplatin,i.v.,Injection,NA
20647930,ACTRN12609000790246,35,irinotecan,i.v.,Injection,NA
20647930,ACTRN12609000790246,35,paclitaxel,i.v.,Injection,NA
20107803,NA,36,tamoxifen,oral,Tablet,NA
20107803,NA,36,topotecan,i.v.,Injection,NA
20107803,NA,36,carboplatin,i.v.,Injection,NA
21140147,NA,39,sunitinib,oral,Tablet,NA
21140147,NA,39,paclitaxel,i.v.,Injection,NA
21140147,NA,39,carboplatin,i.v.,Injection,NA
21447615,NA,40,temsirolimus,i.v.,Injection,NA
21447615,NA,40,carboplatin,i.v.,Injection,NA
21447615,NA,40,paclitaxel,i.v.,Injection,NA
17278895,NA,43,carboplatin,i.v.,Injection,NA
17278895,NA,43,docetaxel,i.v.,Injection,NA
16047343,NA,44,carboplatin,i.v.,Injection,NA
16047343,NA,44,irinotecan,i.v.,Injection,NA
17409916,NA,45,amrubicin,i.v.,Injection,NA
17409916,NA,45,carboplatin,i.v.,Injection,NA
15737558,NA,47,topotecan,i.p.,Injection,NA
15737558,NA,47,carboplatin,i.v.,Injection,NA
15737558,NA,47,paclitaxel,i.v.,Injection,NA
17881149,NA,48,uft,oral,Tablet,NA
17881149,NA,48,leucovorin,oral,Tablet,NA
17881149,NA,48,carboplatin,i.v.,Injection,NA
17881149,NA,48,paclitaxel,i.v.,Injection,NA
17881149,NA,48,rt,radiation,Radiation,NA
16203659,NA,49,etoposide,oral,Tablet,NA
16203659,NA,49,topotecan,i.v.,Injection,NA
16203659,NA,49,carboplatin,i.v.,Injection,NA
16463061,NA,50,carboplatin,i.v.,Injection,NA
16463061,NA,50,etoposide,i.v.,Injection,NA
17882655,NCT00117572,51,carboplatin,i.v.,Injection,NA
17882655,NCT00117572,51,docetaxel,i.v.,Injection,NA
17882655,NCT00117572,51,hydroxyurea,oral,Tablet,NA
17882655,NCT00117572,51,5-fu,i.v.,Injection,NA
17882655,NCT00117572,51,crt,radiation,Radiation,NA
16622691,NA,52,gemcitabine,i.v.,Injection,NA
16622691,NA,52,irinotecan,i.v.,Injection,NA
16193241,NA,53,docetaxel,i.v.,Injection,NA
16193241,NA,53,etoposide,i.v.,Injection,NA
16193241,NA,53,etoposide,oral,Tablet,NA
16193241,NA,53,carboplatin,i.v.,Injection,NA
15246197,NA,54,carboplatin,i.v.,Injection,NA
15246197,NA,54,gemcitabine,i.v.,Injection,NA
15246197,NA,54,paclitaxel,i.v.,Injection,NA
15246197,NA,54,vinorelbine,i.v.,Injection,NA
15246197,NA,54,radiation,radiation,Radiation,NA
17634546,NA,55,patupilone,i.v.,Injection,NA
17634546,NA,55,carboplatin,i.v.,Injection,NA
15690136,NA,56,cyclophosphamide,i.v.,Injection,NA
15690136,NA,56,carboplatin,i.v.,Injection,NA
17523723,NA,57,bendamustine,i.v.,Injection,NA
17523723,NA,57,carboplatin,i.v.,Injection,NA
15150564,NA,58,nedaplatin,i.v.,Injection,NA
15150564,NA,58,gemcitabine,i.v.,Injection,NA
15007250,NA,59,gemcitabine,i.v.,Injection,NA
15007250,NA,59,topotecan,i.v.,Injection,NA
15054448,NA,60,carboplatin,i.v.,Injection,NA
15054448,NA,60,paclitaxel,i.v.,Injection,NA
15054448,NA,60,gemcitabine,i.v.,Injection,NA
17498782,NA,61,carboplatin,i.v.,Injection,"Using the ThermoChem™ HT System, carboplatin were administered intraoperatively as IPHC with a perfusion time of 90 min"
16959305,NA,62,paclitaxel,i.v.,Injection,NA
16959305,NA,62,carboplatin,i.v.,Injection,NA
16959305,NA,62,liposomal doxorubicin,i.v.,Injection,NA
16282248,NA,63,pegylated liposomal doxorubicin,i.v.,Injection,NA
16282248,NA,63,carboplatin,i.v.,Injection,NA
15812395,NA,66,docetaxel,i.v.,Injection,NA
15812395,NA,66,melphalan,i.v.,Injection,NA
15812395,NA,66,carboplatin,i.v.,Injection,NA
17950919,NA,67,gemcitabine,i.v.,Injection,NA
17950919,NA,67,docetaxel,i.v.,Injection,NA
17950919,NA,67,melphalan,i.v.,Injection,NA
17950919,NA,67,carboplatin,i.v.,Injection,NA
17285317,NA,68,abi-007,i.v.,Injection,NA
17285317,NA,68,carboplatin,i.v.,Injection,NA
17049403,NA,69,carboplatin,i.v.,Injection,NA
17049403,NA,69,topotecan,oral,Capsule,NA
17049403,NA,69,etoposide,oral,Capsule,NA
15589596,NA,70,paclitaxel,i.v.,Injection,NA
15589596,NA,70,carboplatin,i.v.,Injection,NA
15589596,NA,70,external beam therapy,radiation,Radiation,NA
16421427,NA,71,carboplatin,i.v.,Injection,NA
16421427,NA,71,etoposide,i.v.,Injection,NA
16421427,NA,71,melphalan,i.v.,Injection,NA
16421427,NA,71,131i-mibg,i.v.,Injection,iodine-131–metaiodobenzylguanidine
15249718,NA,72,irinotecan,i.v.,Injection,NA
15249718,NA,72,carboplatin,i.v.,Injection,NA
17921708,NA,73,paclitaxel,i.v.,Injection,NA
17921708,NA,73,carboplatin,i.v.,Injection,NA
17326096,NA,74,gemcitabine,i.v.,Injection,NA
17326096,NA,74,irinotecan,i.v.,Injection,NA
17326096,NA,74,carboplatin,i.v.,Injection,NA
16377585,NA,75,ct-2103,i.v.,Injection,Polymer-Conjugated Paclitaxel
16377585,NA,75,carboplatin,i.v.,Injection,NA
17917089,NA,77,paclitaxel,i.v.,Injection,NA
17917089,NA,77,carboplatin,i.v.,Injection,NA
17917089,NA,77,uft,oral,Tablet,NA
17103043,NA,79,docetaxel,i.v.,Injection,NA
17103043,NA,79,carboplatin,i.v.,Injection,NA
17103043,NA,79,lenalidomide,oral,Tablet,NA
15494716,NA,80,dha – paclitaxel,i.v.,Injection,NA
15494716,NA,80,carboplatin,i.v.,Injection,NA
16445611,NA,81,topotecan,i.v.,Injection,NA
16445611,NA,81,etoposide,i.v.,Injection,NA
16445611,NA,81,carboplatin,i.v.,Injection,NA
16445611,NA,81,paclitaxel,i.v.,Injection,NA
16445611,NA,81,thiotepa,i.v.,Injection,NA
15856233,NA,82,docetaxel,i.v.,Injection,NA
15856233,NA,82,carboplatin,i.v.,Injection,NA
17922272,NA,83,topotecan,i.v.,Injection,NA
17922272,NA,83,carboplatin,i.v.,Injection,NA
12120886,NA,84,carboplatin,i.v.,Injection,NA
12120886,NA,84,gemcitabine,i.v.,Injection,NA
14612900,NA,85,carboplatin,i.v.,Injection,NA
14612900,NA,85,temozolomide,oral,Tablet,NA
12201492,NA,86,pyrazoloacridine,i.v.,Injection,NA
12201492,NA,86,carboplatin,i.v.,Injection,NA
12404295,NA,87,paclitaxel,i.v.,Injection,NA
12404295,NA,87,carboplatin,i.v.,Injection,NA
11127946,NA,88,carboplatin,i.v.,Injection,NA
11127946,NA,88,doxorubicin,i.v.,Injection,NA
11127946,NA,88,ifosfamide,i.v.,Injection,NA
11127946,NA,88,mesna,i.v.,Injection,NA
14733637,NA,89,irinotecan,i.v.,Injection,NA
14733637,NA,89,thoracic radiotherapy,radiation,Radiation,NA
11733958,NA,90,topotecan,i.v.,Injection,NA
11733958,NA,90,carboplatin,i.v.,Injection,NA
11506300,NA,92,carboplatin,i.v.,Injection,NA
11506300,NA,92,etoposide,i.v.,Injection,NA
14984965,NA,93,carboplatin,i.v.,Injection,NA
14984965,NA,93,docetaxel,i.v.,Injection,NA
11398884,NA,94,cyclophosphamide,i.v.,Injection,NA
11398884,NA,94,carboplatin,i.v.,Injection,NA
11828945,NA,95,paclitaxel,i.v.,Injection,NA
11828945,NA,95,carboplatin,i.v.,Injection,NA
11142482,NA,96,paclitaxel,i.v.,Injection,NA
11142482,NA,96,gemcitabine,i.v.,Injection,NA
11142482,NA,96,carboplatin,i.v.,Injection,NA
11134194,NA,97,paclitaxel,i.v.,Injection,NA
11134194,NA,97,carboplatin,i.v.,Injection,NA
11134194,NA,97,estramustine,oral,Tablet,NA
14613998,NA,98,bms-188797,i.v.,Injection,NA
12743738,NA,99,paclitaxel,i.v.,Injection,NA
12743738,NA,99,carboplatin,i.v.,Injection,NA
12177114,NA,100,pemetrexed disodium,i.v.,Injection,NA
12177114,NA,100,carboplatin,i.v.,Injection,NA
11142689,NA,104,docetaxel,i.v.,Injection,NA
11142689,NA,104,carboplatin,i.v.,Injection,NA
11142689,NA,104,irinotecan,i.v.,Injection,NA
12649113,NA,105,doxorubicin,i.v.,Injection,NA
12649113,NA,105,carboplatin,i.v.,Injection,NA
12649113,NA,105,paclitaxel,i.v.,Injection,NA
12045462,NA,106,carboplatin,i.v.,Injection,NA
12045462,NA,106,irinotecan,i.v.,Injection,NA
12045462,NA,106,docetaxel,i.v.,Injection,NA
11325490,NA,107,gemcitabine,i.v.,Injection,NA
11325490,NA,107,carboplatin,i.v.,Injection,NA
11800024,NA,108,docetaxel,i.v.,Injection,NA
11800024,NA,108,carboplatin,i.v.,Injection,NA
11914594,NA,109,vinorelbine,i.v.,Injection,NA
11914594,NA,109,carboplatin,i.v.,Injection,NA
11550166,NA,110,amifostine,i.v.,Injection,NA
11550166,NA,110,ifosfamide,i.v.,Injection,NA
11550166,NA,110,carboplatin,i.v.,Injection,NA
11550166,NA,110,etoposide,i.v.,Injection,NA
12750842,NA,112,gemcitabine,i.v.,Injection,NA
12750842,NA,112,carboplatin,i.v.,Injection,NA
11955654,NA,113,gemcitabine,i.v.,Injection,NA
11955654,NA,113,carboplatin,i.v.,Injection,NA
11710627,NA,114,lobradimil,i.v.,Injection,NA
11710627,NA,114,carboplatin,i.v.,Injection,NA
11800029,NA,117,irinotecan,i.v.,Injection,NA
11800029,NA,117,carboplatin,i.v.,Injection,NA
12702526,NA,118,ifosfamide,i.v.,Injection,NA
12702526,NA,118,paclitaxel,i.v.,Injection,NA
12702526,NA,118,carboplatin,i.v.,Injection,NA
12942108,NA,119,carboplatin,i.v.,Injection,NA
12942108,NA,119,5-fu,i.v.,Injection,NA
12942108,NA,119,radiation therapy,radiation,Radiation,NA
11330952,NA,120,paclitaxel,i.v.,Injection,NA
11330952,NA,120,carboplatin,i.v.,Injection,NA
11330952,NA,120,topotecan,i.v.,Injection,NA
11330952,NA,120,pbpc,i.v.,Injection,NA
11583193,NA,121,gemcitabine,i.v.,Injection,NA
11583193,NA,121,carboplatin,i.v.,Injection,NA
11325487,NA,122,paclitaxel,i.v.,Injection,NA
11325487,NA,122,3d-conformal radiotherapy,radiation,Radiation,NA
12468349,NA,123,docetaxel,i.v.,Injection,NA
12468349,NA,123,carboplatin,i.v.,Injection,NA
11066051,NA,126,carboplatin,intraarterial infusion,Injection,NA
11066051,NA,126,radiation,radiation,Radiation,NA
10997810,NA,127,topotecan,i.v.,Injection,NA
10997810,NA,127,cisplatin,i.v.,Injection,NA
10997810,NA,127,vincristine,i.v.,Injection,NA
10997810,NA,127,carboplatin,i.v.,Injection,NA
10997810,NA,127,teniposide,i.v.,Injection,NA
9610696,NA,128,carboplatin,i.v.,Injection,NA
9610696,NA,128,irinotecan,i.v.,Injection,NA
9610696,NA,128,recombinant human granulocyte-colony stimulating factor,sc,Injection,NA
11127945,NA,131,dipyridamole,i.v.,Injection,NA
11127945,NA,131,prochlorperazine,i.v.,Injection,NA
11127945,NA,131,cyclosporine,i.v.,Injection,NA
11127945,NA,131,carboplatin,i.v.,Injection,NA
11127945,NA,131,etoposide,i.v.,Injection,NA
9486605,NA,132,carboplatin,i.v.,Injection,NA
9486605,NA,132,ahf-xrt,radiation,Radiation,NA
9404925,NA,133,melphalan,i.v.,Injection,NA
9404925,NA,133,mitoxantrone,i.v.,Injection,NA
9404925,NA,133,carboplatin,i.v.,Injection,NA
10491535,NA,134,carboplatin,i.v.,Injection,NA
10491535,NA,134,hyperfractionated radiotherapy,radiation,Radiation,NA
9000605,NA,135,5-fu,i.v.,Injection,NA
9000605,NA,135,leucovorin,i.v.,Injection,NA
9000605,NA,135,carboplatin,i.v.,Injection,NA
9001351,NA,138,irinotecan hydrochloride,i.v.,Injection,NA
9001351,NA,138,carboplatin,i.v.,Injection,NA
9514802,NA,139,carboplatin,i.v.,Injection,NA
9514802,NA,139,ifosfamide,i.v.,Injection,NA
9514802,NA,139,cisplatin,i.v.,Injection,NA
10762746,NA,140,docetaxel,i.v.,Injection,NA
10762746,NA,140,carboplatin,i.v.,Injection,NA
11036956,NA,141,paclitaxel,i.v.,Injection,NA
11036956,NA,141,carboplatin,i.v.,Injection,NA
9508176,NA,142,melphalan,i.v.,Injection,NA
9508176,NA,142,carboplatin,i.v.,Injection,NA
9508176,NA,142,etoposide,i.v.,Injection,NA
9508176,NA,142,cyclophosphamide,i.v.,Injection,NA
8151314,NA,143,il-la,i.v.,Injection,NA
8151314,NA,143,carboplatin,i.v.,Injection,NA
8201386,NA,144,ifosfamide,i.v.,Injection,NA
8201386,NA,144,mesna,i.v.,Injection,NA
8201386,NA,144,carboplatin,i.v.,Injection,NA
8201386,NA,144,etoposide,i.v.,Injection,NA
8201386,NA,144,granulocyte-macrophage colony-stimulating factor,sc,Injection,NA
7620926,NA,145,ifosfamide,i.v.,Injection,NA
7620926,NA,145,carboplatin,i.v.,Injection,NA
7620926,NA,145,etoposide,i.v.,Injection,NA
7844593,NA,146,ifosfamide,i.v.,NA,NA
7844593,NA,146,corboplatin,i.v.,NA,NA
7844593,NA,146,etoposide,i.v.,NA,NA
9440750,NA,147,paclitaxel,i.v.,Injection,NA
9440750,NA,147,carboplatin,i.v.,Injection,NA
11095134,NA,148,bis-acetato-ammine-dichloro-cyclohexylamine-platinum,oral,Capsule,JM216
11054441,NA,149,paclitaxel,i.v.,Injection,NA
11054441,NA,149,carboplatin,i.v.,Injection,NA
11054441,NA,149,valspodar,oral,Tablet,NA
7790322,NA,150,etoposide,oral,Tablet,NA
7790322,NA,150,carboplatin,i.v.,Injection,NA
8931678,NA,151,carboplatin,i.v.,Injection,NA
8931678,NA,151,epirubicin,i.v.,Injection,NA
8931678,NA,151,vp-16,i.v.,Injection,NA
8931678,NA,151,g-csf,sc,Injection,NA
9220292,NA,152,paclitaxel,i.v.,Injection,NA
9220292,NA,152,carboplatin,i.v.,Injection,NA
10944128,NA,153,paclitaxel,i.v.,Injection,NA
10944128,NA,153,carboplatin,i.v.,Injection,NA
10944128,NA,153,etoposide,oral,Capsule,NA
7666081,NA,154,cyclosporine,i.v.,Injection,NA
7666081,NA,154,carboplatin,i.v.,Injection,NA
10785477,NA,155,paclitaxel,i.v.,Injection,NA
10785477,NA,155,carboplatin,i.v.,Injection,NA
10785477,NA,155,cyclophosphamide,i.v.,Injection,NA
10785477,NA,155,etoposide,oral,Capsule,NA
10785477,NA,155,g-csf,sc,Injection,NA
9740546,NA,156,edatrexate,i.v.,Injection,NA
9740546,NA,156,carboplatin,i.v.,Injection,NA
9020283,NA,157,etoposide,i.v.,Injection,NA
9020283,NA,157,carboplatin,i.v.,Injection,NA
9020283,NA,157,gm-csf,sc,Injection,NA
9143391,NA,158,carboplatin,i.v.,Injection,NA
9143391,NA,158,ifosfamide,i.v.,Injection,NA
9143391,NA,158,etoposide,i.v.,Injection,NA
9143391,NA,158,rhuil-1 a,sc,Injection,NA
10071285,NA,159,gemcitabine,i.v.,Injection,NA
10071285,NA,159,carboplatin,i.v.,Injection,NA
10466861,NA,160,paclitaxel,i.v.,Injection,NA
10466861,NA,160,carboplatin,i.v.,Injection,NA
8882989,NA,161,cisplatin,i.v.,Injection,NA
8882989,NA,161,carboplatin,i.v.,Injection,NA
8882989,NA,161,etoposide,i.v.,Injection,NA
9209665,NA,162,carboplatin,i.v.,Injection,NA
9209665,NA,162,paclitaxel,i.v.,Injection,NA
10231137,NA,163,paclitaxel,i.v.,Injection,NA
10231137,NA,163,carboplatin,i.v.,Injection,NA
10231137,NA,163,cyclophosphamide,i.v.,Injection,NA
10231137,NA,163,etoposide,i.v.,Injection,NA
10231137,NA,163,melphalan,i.v.,Injection,NA
8398708,NA,164,carboplatin,i.p.,Injection,NA
8398708,NA,164,etoposide,i.p.,Injection,NA
2651580,NA,165,carboplatin,i.v.,NA,NA
25762000,NCT00566410,168,dichloroacetate,oral,Tablet,NA
1846407,NA,169,ifosfamide,i.v.,Injection,NA
1846407,NA,169,carboplatin,i.v.,Injection,NA
1846407,NA,169,mesna,i.v.,Injection,NA
23335436,CCI-06-00092,170,oxaliplatin,i.v.,Injection,NA
23335436,CCI-06-00092,170,doxorubicin,i.v.,Injection,NA
2162912,NA,174,cyclophosphamide,i.v.,Injection,NA
2162912,NA,174,thiotepa,i.v.,Injection,NA
2162912,NA,174,carboplatin,i.v.,Injection,NA
2072142,NA,175,carboplatin,i.v.,Injection,NA
2072142,NA,175,fluorouracil,i.v.,Injection,NA
33144248,NA,178,docetaxel,i.v.,Injection,NA
33144248,NA,178,nedaplatin,i.v.,Injection,NA
33144248,NA,178,radiotherapy,radiation,Radiation,NA
1403054,NA,184,etoposide,i.v.,Injection,NA
1403054,NA,184,ifosfamide,i.v.,Injection,NA
1403054,NA,184,carboplatin,i.v.,Injection,NA
8270975,NA,185,carboplatin,i.v.,Injection,NA
8270975,NA,185,cyclophosphamide,i.v.,Injection,NA
8270975,NA,185,mitoxantrone,i.v.,Injection,NA
8422699,NA,186,ci-973,i.v.,Injection,"[SP-4-3(R)]-[1,1 cyclobutanedicarboxylato(2-)](2 methyl- 1,4-butanediamine-N, N1) platinum"
21152384,NA,187,decitabine,i.v.,Injection,NA
21152384,NA,187,vorinostat,oral,Tablet,NA
34310349,NA,188,docetaxel,i.v.,Injection,NA
34310349,NA,188,temsirolimus,i.v.,Injection,NA
2258073,NA,189,carboplatin,i.p.,NA,NA
9427692,NA,190,dab389il-2,i.v.,Injection,NA
34263358,NA,191,docetaxel,i.v.,Injection,NA
34263358,NA,191,cisplatin,i.v.,Injection,NA
34263358,NA,191,5‑fuorouracil,i.v.,Injection,NA
34263358,NA,191,radiotherapy,radiation,Radiation,NA
32600929,NCT00916123,192,docetaxel,i.v.,Injection,NA
32600929,NCT00916123,192,177lu-j591,radiation,Radiation,lutetium-177-labeled anti−prostate-specific membrane antigen monoclonal antibody J591
17442993,NA,195,g3139,i.v.,Injection,NA
17442993,NA,195,doxorubicin,i.v.,Injection,NA
17442993,NA,195,cyclophosphamide,i.v.,Injection,NA
8383914,NA,196,etoposide,i.v.,Injection,NA
8383914,NA,196,carboplatin,i.v.,Injection,NA
15113758,NA,200,denileukin diftitox,i.v.,Injection,NA
18719348,NA,201,s-1,oral,Tablet,NA
18719348,NA,201,docetaxel,i.v.,Injection,NA
18719348,NA,201,cisplatin,i.v.,Injection,NA
17519066,NA,202,tipifarnib,oral,Tablet,NA
17519066,NA,202,docetaxel,i.v.,Injection,NA
19251309,NA,203,docetaxel,i.v.,Injection,NA
19251309,NA,203,radiotherapy,radiation,Radiation,NA
17909805,NA,204,ketoconazole,oral,Tablet,NA
17909805,NA,204,docetaxel,i.v.,Injection,NA
18405987,NA,205,docetaxel,i.v.,Injection,NA
18405987,NA,205,cisplatin,i.v.,Injection,NA
18405987,NA,205,5-fluorouracil,i.v.,Injection,NA
18405987,NA,205,radiotherapy,radiation,Radiation,NA
18172649,NA,206,patupilone,i.v.,NA,NA
18172649,NA,206,gemcitabine,i.v.,NA,NA
19499186,NA,207,imexon,i.v.,Injection,NA
19499186,NA,207,docetaxel,i.v.,Injection,NA
18319713,NA,208,ispinesib,i.v.,Injection,NA
18319713,NA,208,docetaxel,i.v.,Injection,NA
17896192,NA,209,docetaxel,i.v.,Injection,NA
17896192,NA,209,topotecan,i.v.,Injection,NA
17940076,NA,210,docetaxel,i.v.,Injection,NA
17940076,NA,210,radiation,radiation,Radiation,NA
19704337,NA,211,gti-2040,i.v.,Injection,NA
19704337,NA,211,docetaxel,i.v.,Injection,NA
19066894,NA,212,oxaliplatin,i.v.,Injection,NA
19066894,NA,212,docetaxel,i.v.,Injection,NA
18000498,NA,213,pertuzumab,i.v.,Injection,NA
18000498,NA,213,docetaxel,i.v.,Injection,NA
17826308,NA,214,nedaplatin,i.v.,Injection,NA
17826308,NA,214,docetaxel,i.v.,Injection,NA
18493840,NA,215,docetaxel,i.v.,Injection,NA
18493840,NA,215,epirubicin,i.v.,Injection,NA
18493840,NA,215,cyclophosphamide,i.v.,Injection,NA
17594929,NA,216,docetaxel,i.v.,Injection,NA
17594929,NA,216,ifosfamide,i.v.,Injection,NA
17594929,NA,216,g-csf,sc,Injection,NA
18758179,NA,217,epirubicin,i.v.,Injection,NA
18758179,NA,217,docetaxel,i.v.,Injection,NA
19190908,NA,218,docetaxel,i.v.,Injection,NA
19190908,NA,218,oxaliplatin,i.v.,Injection,NA
19190908,NA,218,s-1,oral,Tablet,NA
18425392,NA,219,docetaxel,i.p.,Injection,NA
19543076,NA,220,docetaxel,i.v.,Injection,NA
19543076,NA,220,cisplatin,i.v.,Injection,NA
19543076,NA,220,s-1,oral,Tablet,NA
18477581,NA,221,docetaxel,i.v.,Injection,NA
18477581,NA,221,adriamycin,i.v.,Injection,NA
18477581,NA,221,cyclophosphamide,i.v.,Injection,NA
18477581,NA,221,oblimersen,i.v.,Injection,NA
19415031,NA,222,docetaxel,i.v.,Injection,NA
19415031,NA,222,radiation therapy,radiation,Radiation,NA
18824702,NA,223,ym155,i.v.,Injection,by CIVI
19074216,NA,224,docetaxel,i.v.,Injection,NA
19074216,NA,224,liposomal-encapsulated doxorubicin citrate,i.v.,Injection,NA
19074216,NA,224,trastuzumab,i.v.,Injection,NA
18493761,NA,225,docetaxel,i.v.,Injection,NA
18493761,NA,225,s-1,oral,Tablet,NA
