PMID,NCTID,CombnID,Drug_Name,Dose_Level,Dose_Value,Dose_Unit,Frequency,Schedule,Comments
9459161,NA,1,docetaxel,7,100,mg/m2,NA,1-h i.v. infusion every 3 weeks.,schedule A
9459161,NA,1,fosfamide,7,5000,mg/m2,NA,24-h i.v. continuous infusion every 3 weeks.,schedule A
9459161,NA,2,docetaxel,1,75,mg/m2,NA,1-h i.v. infusion every 3 weeks.,schedule B
9459161,NA,2,fosfamide,1,3000,mg/m2,NA,24-h i.v. continuous infusion every 3 weeks.,schedule B
9459161,NA,2,docetaxel,2,75,mg/m2,NA,1-h i.v. infusion every 3 weeks.,schedule B
9459161,NA,2,fosfamide,2,4000,mg/m2,NA,24-h i.v. continuous infusion every 3 weeks.,schedule B
9459161,NA,1,methylprednisolone,NA,32,mg,NA,"orally 12 and 3 h before docetaxel infusion andthen 12 and 24 h after the end of docetaxel infusion, followed byeither 32 mg or 8 mg twice daily for an additional 3 days",methylprednisolone or  dexamethasone
9459161,NA,1,dexamethasone,NA,8,mg,NA,"orally 12 and 3 h before docetaxel infusion andthen 12 and 24 h after the end of docetaxel infusion, followed byeither 32 mg or 8 mg twice daily for an additional 3 days",methylprednisolone or  dexamethasone
9459161,NA,2,methylprednisolone,NA,32,mg,NA,"orally 12 and 3 h before docetaxel infusion andthen 12 and 24 h after the end of docetaxel infusion, followed byeither 32 mg or 8 mg twice daily for an additional 3 days",methylprednisolone or  dexamethasone
9459161,NA,2,dexamethasone,NA,8,mg,NA,"orally 12 and 3 h before docetaxel infusion andthen 12 and 24 h after the end of docetaxel infusion, followed byeither 32 mg or 8 mg twice daily for an additional 3 days",methylprednisolone or  dexamethasone
9193350,NA,1,docetaxel,1,55,mg/m2,NA,1-hour intravenous infusion every 21 days,NA
9193350,NA,1,docetaxel,2,75,mg/m2,NA,1-hour intravenous infusion every 21 days,NA
9193350,NA,1,docetaxel,3,65,mg/m2,NA,1-hour intravenous infusion every 21 days,NA
9193350,NA,1,diphenhydramine,NA,1000,ug/kg,4,24 hoursbefore drug administration,fixed dose;premedication
9193350,NA,1,dexamethasone,NA,3,mg/m2,2,24 hoursbefore drug administration,fixed dose;premedication
9850032,NA,1,gemcitabine,NA,800,mg/m2,NA,"a 30-minute intravenous infusiondays 1, 8, and 15 of a 28-day cycle. D",fixed dose
9850032,NA,1,docetaxel,1,45,mg/m2,NA,1-hour infusion after gemcitabine day I,NA
9850032,NA,1,docetaxel,2,60,mg/m2,NA,1-hour infusion after gemcitabine day I,NA
9850032,NA,1,docetaxel,3,75,mg/m2,NA,1-hour infusion after gemcitabine day I,NA
9850032,NA,1,docetaxel,4,100,mg/m2,NA,1-hour infusion after gemcitabine day I,NA
9850032,NA,1,dexamethasone,NA,8,mg,NA,every 12 hours for five doses that started 24 hours before docetaxel.,NA
9850032,NA,1,ciprofloxacin,NA,NA,NA,NA,NA,"""when grades 3 to 4
neutropenia occurred."""
9850032,NA,2,gemcitabine,NA,800,mg/m2,NA,"""a 30-minute intravenous infusiondays 1, 8, and 15 of a 28-day cycle. D""",fixed dose
9850032,NA,2,docetaxel,1,45,mg/m2,NA,1-hour infusion after gemcitabine day 15,NA
9850032,NA,2,docetaxel,2,60,mg/m2,NA,1-hour infusion after gemcitabine day 15,NA
9850032,NA,2,docetaxel,3,75,mg/m2,NA,1-hour infusion after gemcitabine day 15,NA
9850032,NA,2,docetaxel,4,100,mg/m2,NA,1-hour infusion after gemcitabine day 15,NA
9850032,NA,2,dexamethasone,NA,8,mg,NA,every 12 hours for five doses that started 24 hours before docetaxel.,NA
9850032,NA,2,ciprofloxacin,NA,NA,NA,NA,NA,"""when grades 3 to 4
neutropenia occurred."""
11138457,NA,1,taxotere,1,10,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
11138457,NA,1,taxotere,2,20,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
11138457,NA,1,taxotere,3,40,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
11138457,NA,1,taxotere,4,50,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
11138457,NA,1,taxotere,5,55,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
11138457,NA,1,taxotere,6,65,mg/m2/d,NA,1-hourIV infusion  on days I and 8  every 3 weeks,NA
10678557,NA,1,docetaxel,NA,60,mg/m2,NA,every 3-4 weeks,fixed dose
10678557,NA,1,cisplatin,NA,80,mg/m2,NA,every 3-4 weeks,fixed dose
10678557,NA,1,cisplatin,NA,80,mg/m2,NA,every 3-4 weeks,fixed dose
10678557,NA,1,mitomycin c,1,4,mg/m2,NA,every 3-4 weeks,NA
10678557,NA,1,mitomycin c,2,6,mg/m2,NA,every 3-4 weeks,NA
10678557,NA,1,granisetron hydrochloride,NA,3,mg,NA,NA,fixed dose
10678557,NA,1,dexamethasone,NA,16,mg,NA,NA,fixed dose
10811508,NA,1,docetaxel,1,30,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,1,docetaxel,2,35,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,1,docetaxel,3,40,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,1,docetaxel,4,45,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,1,gemcitabin,NA,1000,mg/m2,NA,over 30 minutes,NA
10811508,NA,1,gemcitabin,NA,1000,mg/m2,NA,over 30 minutes,NA
10811508,NA,1,dexamethasone,NA,NA,NA,NA,oral dexamethasone 12 hours and 4 hours,NA
10811508,NA,2,docetaxel,1,30,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,2,docetaxel,2,35,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,2,docetaxel,3,40,mg/m2,NA,one-hour infusionon days 1 and,NA
10811508,NA,2,vinorelbine,NA,25,mg/m2,NA,on days 1 and,NA
10811508,NA,2,dexamethasone,NA,NA,NA,NA,oral dexamethasone 12 hours and 4 hours,NA
11051260,NA,1,docetaxel,1,50,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,1,doxorubicin,1,40,mg/m2,NA,5-minbolus i.v. injection just after the administration ofdocetaxel,NA
11051260,NA,1,docetaxel,2,60,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,1,doxorubicin,2,40,mg/m2,NA,5-minbolus i.v. injection just after the administration ofdocetaxel,NA
11051260,NA,2,docetaxel,1,50,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,2,doxorubicin,1,40,mg/m2,NA,"""5-minbolus i.v. injection just before the administration ofdocetaxel""",NA
11051260,NA,2,docetaxel,2,60,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,2,doxorubicin,2,40,mg/m2,NA,"""5-minbolus i.v. injection just before the administration ofdocetaxel""",NA
11051260,NA,2,docetaxel,3,60,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,2,doxorubicin,3,50,mg/m2,NA,"""5-minbolus i.v. injection just before the administration ofdocetaxel""",NA
11051260,NA,2,docetaxel,4,70,mg/m2,NA,i.v. dripinfusion over 1 h,NA
11051260,NA,2,doxorubicin,4,50,mg/m2,NA,"""5-minbolus i.v. injection just before the administration ofdocetaxel""",NA
11147602,NA,2,docetaxel,1,30,mg/m2,NA,NA,NA
11147602,NA,2,paclitaxel,1,50,mg/m2,NA,NA,NA
11147602,NA,2,paclitaxel,2,65,mg/m2,NA,NA,NA
11147602,NA,2,paclitaxel,3,80,mg/m2,NA,NA,NA
10944133,NA,1,docetaxel,1,30,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,1,40,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
10944133,NA,1,docetaxel,2,40,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,2,40,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
10944133,NA,1,docetaxel,3,40,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,3,50,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
10944133,NA,1,docetaxel,4,50,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,4,50,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
10944133,NA,1,docetaxel,5A,50,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,5A,60,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
10944133,NA,1,docetaxel,5b,60,mg/m2,NA,a 60-minute intravenous infusion onday 2,The regimen was repeated every 28 days.
10944133,NA,1,cpt-11,5b,50,mg/m2,NA,"90-minute intravenous infusion on days1, 8, and 15.",The regimen was repeated every 28 days.
9060547,NA,1,docetaxel,1,55,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,1,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,1,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,2,70,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,2,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,2,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,3,85,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,3,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,3,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,4,100,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,4,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,4,50,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,5,55,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,5,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,5,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,6,70,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,6,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,6,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,7,85,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,7,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,7,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,8,100,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,8,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,8,75,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,9,75,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,9,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,9,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,10,85,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,10,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,10,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,docetaxel,11,100,mg/m2,NA,a 1-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,11,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,cisplatin,11,100,mg/m2,NA,3-hour infusion,"docetaxel preceding
cisplatin (schedule A)"
9060547,NA,1,dexamethasone,NA,10,mg,NA,"24 and 6 hours before and 24 hours afterdocetaxel administration,",(schedule A)
9060547,NA,1,antihistamine clemastine fumarate,NA,2,mg,NA,30 minutes before docetaxeladministration,(schedule A)
9060547,NA,2,cisplatin,6,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,cisplatin,6,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,docetaxel,6,70,mg/m2,NA,a 1-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,cisplatin,7,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,cisplatin,7,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,docetaxel,7,85,mg/m2,NA,a 1-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,cisplatin,8,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,cisplatin,8,75,mg/m2,NA,3-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,docetaxel,8,100,mg/m2,NA,a 1-hour infusion,cisplatin preceding docetaxel (schedule B).
9060547,NA,2,dexamethasone,NA,10,mg,NA,"24 and 6 hours before and 24 hours afterdocetaxel administration,",(schedule B)
9060547,NA,2,antihistamine clemastine fumarate,NA,2,mg,NA,30 minutes before docetaxeladministration,(schedule B)
11032597,NA,1,docetaxel,1,40,mg/m2,NA,"Docetaxel was administered as a1-hour IV infusion after premedication with corticosteroids followed immediately by irinotecan as a 90-minute IV infusion, every 3 weeks.",NA
11032597,NA,1,irinotecan,1,140,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,2,50,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,2,175,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,3,60,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,3,210,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,4,60,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,4,250,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,4.1,60,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,4.1,275,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,4.2,60,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,4.2,300,mg/m2,NA,NA,NA
11032597,NA,1,docetaxel,5,70,mg/m2,NA,NA,NA
11032597,NA,1,irinotecan,5,250,mg/m2,NA,NA,NA
11032597,NA,1,methylprednisolone,NA,64,mg,NA,"the daybefore infusion, 3 hours before infusion, and 24 hours after infusion",NA
11032597,NA,1,metoclopramide,NA,100,mg,NA,NA,NA
11032597,NA,1,loperamide,NA,100,mg,NA,NA,NA
10963645,NA,1,rpr 109881a,1,15,mg/m2,NA,administered in 250 mL of dextrose or 0.9% saline as a1-hour IV infusion,Therapy was repeated every 21 days
10963645,NA,1,rpr 109881a,2,30,mg/m2,NA,NA,NA
10963645,NA,1,rpr 109881a,3,45,mg/m2,NA,NA,NA
10963645,NA,1,rpr 109881a,4,60,mg/m2,NA,NA,NA
10963645,NA,1,rpr 109881a,5,75,mg/m2,NA,NA,NA
33856277,NCT02142049,1,ibrutinib,NA,560,mg,NA,days 1–7 ofa 21-day cycle for up to six cycles,fixed dose
33856277,NCT02142049,1,lenalidomide,1,0,mg,NA,days 1–7 ofa 21-day cycle for up to six cycles,NA
33856277,NCT02142049,1,lenalidomide,2,15,mg,NA,days 1–7 ofa 21-day cycle for up to six cycles,NA
33856277,NCT02142049,1,lenalidomide,3,20,mg,NA,days 1–7 ofa 21-day cycle for up to six cycles,NA
33856277,NCT02142049,1,lenalidomide,4,25,mg,NA,days 1–7 ofa 21-day cycle for up to six cycles,NA
33856277,NCT02142049,1,da-epoch-r,NA,standard doses,NA,NA,Days 1–5 of each 21-day cycle ,NA
34474927,NCT03639246,1,avb-500,1,10,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,1,avb-500,2,15,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,1,avb-500,3,20,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,1,paclitaxel,NA,80,mg/m2,NA,"Days 1, 8, and 15 ofa 28-day cycle",NA
34474927,NCT03639246,2,avb-500,1,10,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,2,avb-500,2,15,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,2,avb-500,3,20,mg/kg,NA,q2wk ofa 28-day cycle,NA
34474927,NCT03639246,2,pegylated liposomal doxorubicin,NA,40,mg/m2,NA,Day 1 ofa 28-day cycle,NA
11181674,NA,1,dexamethasone,NA,8,mg,2,beginning the night before therapy for a totalof six doses,premedicine;Treatments were repeated every 3 weeks.
11181674,NA,1,ciprofloxacin,NA,500,mg,2,10 daysbeginning on day 5 of treatment,premedicine;Treatments were repeated every 3 weeks.
11181674,NA,1,5-ht3 antagonist,NA,NA,NA,NA,Immediately before treatment,premedicine;Treatments were repeated every 3 weeks.
11181674,NA,1,docetaxel,NA,75,mg/m2,NA,1-hourinfusion on day 1,premedicine;Treatments were repeated every 3 weeks. fixed dose
11181674,NA,1,cisplatin,1,75,mg/m2,NA,on day 1,Treatments were repeated every 3 weeks.
11181674,NA,1,cisplatin,1,75,mg/m2,NA,on day 1,Treatments were repeated every 3 weeks.
11181674,NA,1,cisplatin,2,100,mg/m2,NA,on day 1,Treatments were repeated every 3 weeks.
11181674,NA,1,cisplatin,2,100,mg/m2,NA,on day 1,Treatments were repeated every 3 weeks.
11181674,NA,1,5-fu,NA,NA,NA,NA,"immediately after completion ofthe cisplatin infusion at 1,000 mg/m2/d for 4 days","was completed on day
5.Treatments were repeated every 3 weeks."
9552034,NA,1,docetaxe,1,25,mg/m2,NA,"1-hour intravenous infusion onday 1 of each cycle, beginning 3 hours before cisplatin and leucovorin","each cycle was repeated every 28 days for a
maximum of three cycles."
9552034,NA,1,docetaxe,2,45,mg/m2,NA,NA,NA
9552034,NA,1,docetaxe,3.1,60,mg/m2,NA,NA,no G-CSF
9552034,NA,1,docetaxe,3.2,60,mg/m2,NA,NA,G-CSF
9552034,NA,1,cisplatin,NA,25,mg/m2/d,NA,"on days 1 through 5 (total-dose, 125 mg/m2)","each cycle was repeated every 28 days for a
maximum of three cycles."
9552034,NA,1,cisplatin,NA,25,mg/m2/d,NA,"on days 1 through 5 (total-dose, 125 mg/m2)","each cycle was repeated every 28 days for a
maximum of three cycles."
9552034,NA,1,5-fu,NA,700,mg/m2/d,NA,"on days 2 through 5 (total-dose, 2,800 mg/m2)","each cycle was repeated every 28 days for a
maximum of three cycles."
9552034,NA,1,leucovorin,NA,500,mg/m2/d,NA,"on days 1 through 5 (total-dose, 2,500 mg/m2)","each cycle was repeated every 28 days for a
maximum of three cycles."
10416004,NA,1,epirubicin,1,60,mg/m2,NA,on day 1 (di),NA
10416004,NA,1,docetaxe,1,70,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,NA
10416004,NA,1,epirubicin,2,60,mg/m2,NA,on day 1 (di),NA
10416004,NA,1,docetaxe,2,80,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,NA
10416004,NA,1,epirubicin,3,70,mg/m2,NA,on day 1 (di),NA
10416004,NA,1,docetaxe,3,80,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,NA
10416004,NA,1,epirubicin,3a,70,mg/m2,NA,on day 1 (di),The dose level was repeated with prophylactic G-CSF support
10416004,NA,1,docetaxe,3a,80,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,The dose level was repeated with prophylactic G-CSF support
10416004,NA,1,epirubicin,4,60,mg/m2,NA,on day 1 (di),NA
10416004,NA,1,docetaxe,4,90,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,NA
10416004,NA,1,epirubicin,4a,60,mg/m2,NA,on day 1 (di),The dose level was repeated with prophylactic G-CSF support
10416004,NA,1,docetaxe,4a,90,mg/m2,NA,one-hour infusionafter appropriate premedication on day 1,The dose level was repeated with prophylactic G-CSF support
10416004,NA,1,epirubicin,3b,70,mg/m2,NA,on day 1,NA
10416004,NA,1,docetaxe,3b,80,mg/m2,NA,on day 2,NA
10416004,NA,1,epirubicin,4b,70,mg/m2,NA,on day 1,NA
10416004,NA,1,docetaxe,4b,90,mg/m2,NA, on day 2,NA
10416004,NA,1,epirubicin,5b,80,mg/m2,NA,on day 1,NA
10416004,NA,1,docetaxe,5b,90,mg/m2,NA, on day 2,NA
10416003,NA,1,dexamethasone,NA,8,mg,2,on days 1 and 2,every three weeks
10416003,NA,1,cimetidine,NA,300,mg,1,daily,every three weeks
10416003,NA,1,docetaxel,1,75,mg/m2,NA,one-hour infusion on day 1,every three weeks
10416003,NA,1,epirubicin,1,75,mg/m2,NA,a 15-minute infusion followedafter one-hour interval by D,every three weeks
10416003,NA,1,docetaxel,2,75,mg/m2,NA,one-hour infusion on day 1,NA
10416003,NA,1,epirubicin,2,90,mg/m2,NA,a 15-minute infusion followedafter one-hour interval by D,NA
10416003,NA,1,docetaxel,3a,75,mg/m2,NA,one-hour infusion on day 1,G-CSF support from cycle 1
10416003,NA,1,epirubicin,3a,120,mg/m2,NA,a 15-minute infusion followedafter one-hour interval by D,G-CSF support from cycle 1
10416003,NA,1,docetaxel,4a,85,mg/m2,NA,one-hour infusion on day 1,G-CSF support from cycle 1
10416003,NA,1,epirubicin,4a,120,mg/m2,NA,a 15-minute infusion followedafter one-hour interval by D,G-CSF support from cycle 1
10416005,NA,1,docetaxel,1,50,mg/m2,NA,one-hour i.v. infusion,every three weeks
10416005,NA,1,doxorubicin,1,40,mg/m2,NA,Doxorubicin was administered as a 15 min intravenous (i.v.) bolusfollowed by docetaxel. There was an interval of one hour between theend of doxorubicin treatment and the start of docetaxel infusion.,every three weeks
10416005,NA,1,docetaxel,2,60,mg/m2,NA,NA,NA
10416005,NA,1,doxorubicin,2,40,mg/m2,NA,NA,NA
10416005,NA,1,docetaxel,3,60,mg/m2,NA,NA,NA
10416005,NA,1,doxorubicin,3,50,mg/m2,NA,NA,NA
10416005,NA,1,docetaxel,4,75,mg/m2,NA,NA,NA
10416005,NA,1,doxorubicin,4,50,mg/m2,NA,NA,NA
10416005,NA,1,docetaxel,5,85,mg/m2,NA,NA,NA
10416005,NA,1,doxorubicin,5,50,mg/m2,NA,NA,NA
10416005,NA,1,docetaxel,6,60,mg/m2,NA,NA,NA
10416005,NA,1,doxorubicin,6,60,mg/m2,NA,NA,NA
10416005,NA,1,dexamethasone,NA,8,mg,NA,"13, 7 and 1 hour before docetaxel and 6, 12, 18, 24, 30, 36 and 42hours post-infusion.",NA
10416005,NA,1,cetirizine,NA,10,mg,NA,seven and onehours before docetaxel,NA
10416005,NA,1,ranitidine,NA,300,mg,NA,"oncedaily for three days, commencing the day prior to docetaxel administration.",NA
11137204,NA,1,irinotecan,NA,100,mg/m2,NA,60-min i.v. infusion at a fixed dose on day1,Treatment was repeated every 3 weeks.
11137204,NA,2,irinotecan,1,100,mg/m2,NA,escalating doses on day 8,NA
11137204,NA,2,irinotecan,2,110,mg/m2,NA,escalating doses on day 8,NA
11137204,NA,2,irinotecan,3,120,mg/m2,NA,escalating doses on day 8,NA
11137204,NA,2,irinotecan,4,120,mg/m2,NA,escalating doses on day 8,with G-CSF
11137204,NA,2,cisplatin,NA,80,mg/m2,NA,"fixed dose on day 8, 2 h afterCPT-11 administration;",NA
11137204,NA,2,cisplatin,NA,80,mg/m2,NA,"fixed dose on day 8, 2 h afterCPT-11 administration;",NA
9989521,NA,1,radiotherapy,NA,1.4*2fractions,Gy,1,a total dose of 74 Gy,Brain tumors;Radiotherapy
9989521,NA,1,methylprednisolone,NA,32-48,mg,1,during the first 2 weeks of radiotherapy,Brain tumors;Radiotherapy
9989521,NA,1,methylprednisolone,NA,32-48,mg,NA,NA,Brain tumors;Radiotherapy
9989521,NA,1,g-csf,NA,300,ug/m2,NA,subcutaneously on Saturday and Sunday every week) starting immediately after diagnosis and con- tinuing throughout the radiotherapy period.,Neutrophil grade 2 toxicity
9989521,NA,1,g-csf,NA,300,ug/m2,NA,subcutaneously on Saturday and Sunday every week) starting immediately after diagnosis and con- tinuing throughout the radiotherapy period.,Neutrophil grade 2 toxicity
9989521,NA,1,ranitidine,NA,300,mg,1,throughout the 6-week treatment period,Brain tumors;Docetaxel administration
